8698.117248,10.10.10.30,58317,10.10.10.10,102,TCP,3,186,17.418102999999974,62.0,10.678545189450325,0.17223459982984396,5.806034333333325
8698.117419,10.10.10.30,58319,10.10.10.10,102,TCP,3,186,15.405898999999408,62.0,12.073297377842549,0.1947306028684282,5.135299666666469
8698.117994,10.10.10.30,58320,10.10.10.10,102,TCP,3,186,14.283183999999892,62.0,13.022306510929313,0.21003720178918248,4.761061333333298
8698.118087,10.10.10.30,58321,10.10.10.10,102,TCP,3,186,13.39412000000084,62.0,13.886690577655594,0.22397888028476765,4.464706666666946
8698.117994,10.10.10.30,58322,10.10.10.10,102,TCP,3,186,12.27077300000019,62.0,15.157969265668685,0.2444833752527207,4.09025766666673
8698.117678,10.10.10.30,58323,10.10.10.10,102,TCP,3,186,11.381272000000536,62.0,16.342637272880506,0.2635909237561372,3.7937573333335117
8698.118159,10.10.10.30,58324,10.10.10.10,102,TCP,3,186,10.258354999999938,62.0,18.13156202919485,0.29244454885798143,3.419451666666646
8698.117678,10.10.10.30,58326,10.10.10.10,102,TCP,3,186,8.24563500000113,62.0,22.557389455144996,0.363828862179758,2.7485450000003766
8698.117803,10.10.10.30,58327,10.10.10.10,102,TCP,3,186,7.356549000000086,62.0,25.28359425051037,0.4077999072662963,2.4521830000000286
8698.118159,10.10.10.30,58328,10.10.10.10,102,TCP,3,186,6.2336599999998725,62.0,29.838008489395282,0.48125820144185943,2.077886666666624
8698.117390,10.10.10.30,58329,10.10.10.10,102,TCP,3,186,5.3436709999987215,62.0,34.80753212539554,0.5614118084741215,1.7812236666662404
8698.117570,10.10.10.30,58331,10.10.10.10,102,TCP,3,186,3.331376000000091,62.0,55.83278501135714,0.9005287905057604,1.1104586666666971
8698.117241,10.10.10.30,58332,10.10.10.10,102,TCP,3,186,2.2086120000003575,62.0,84.21578801526474,1.358319161536528,0.7362040000001192
8698.117894,10.10.10.30,58333,10.10.10.10,102,TCP,3,186,1.3200460000007297,62.0,140.9041806118099,2.2726480743840303,0.44001533333357656
8698.117894,10.10.10.30,58334,10.10.10.10,102,TCP,3,186,0.19697200000155135,62.0,944.2966512932552,15.230591149891213,0.06565733333385045
12044.539886,192.168.88.1,53,192.168.88.52,11002,DNS,1,79,0.0,79.0,0,0,0.0
12070.218269,192.168.88.1,53,192.168.88.52,1769,DNS,1,75,0.0,75.0,0,0,0.0
12100.688442,192.168.88.1,53,192.168.88.52,18809,DNS,1,79,0.0,79.0,0,0,0.0
12100.682386,192.168.88.1,53,192.168.88.52,20962,DNS,1,75,0.0,75.0,0,0,0.0
8743.294578,192.168.88.1,53,192.168.88.52,49460,DNS,1,65,0.0,65.0,0,0,0.0
12127.658467,192.168.88.1,53,192.168.88.52,49542,DNS,1,76,0.0,76.0,0,0,0.0
5116.199930,192.168.88.1,53,192.168.88.52,50194,DNS,1,101,0.0,101.0,0,0,0.0
5108.721298,192.168.88.1,53,192.168.88.52,50646,DNS,1,76,0.0,76.0,0,0,0.0
5116.206100,192.168.88.1,53,192.168.88.52,51079,DNS,1,102,0.0,102.0,0,0,0.0
12100.689395,192.168.88.1,53,192.168.88.52,51562,DNS,1,75,0.0,75.0,0,0,0.0
12105.473095,192.168.88.1,53,192.168.88.52,51759,DNS,1,102,0.0,102.0,0,0,0.0
12105.479299,192.168.88.1,53,192.168.88.52,51877,DNS,1,102,0.0,102.0,0,0,0.0
12105.477257,192.168.88.1,53,192.168.88.52,52346,DNS,1,101,0.0,101.0,0,0,0.0
25195.673103,192.168.88.1,53,192.168.88.61,949,DNS,12330,900090,25195.672076000003,73.0,35.723992489066234,0.48936976012419503,2.0434446128142745
12110.785711,192.168.88.52,52545,192.168.88.1,192,UDP,17,1020,10668.597613,60.0,0.09560769250094314,0.0015934615416823858,627.5645654705883
